PrimaryKey,Index Value
1345887.0,1634864
1345888.0,1634916
1345890.0,1634969
1345893.0,1635038
1345894.0,1635106
1345895.0,1635158
1345896.0,1635221
1345897.0,1635268
1345899.0,1635315
1345900.0,1635363
1345903.0,1635419
1345904.0,1635469
1345905.0,1635536
1345907.0,1635587
1345909.0,1635639
1345910.0,1635686
1345911.0,1635747
1345912.0,1635814
1345916.0,1635873
1345917.0,1635921
1345919.0,1635971
1345920.0,1636018
1345922.0,1636071
1345923.0,1636140
1345924.0,1636187
1345925.0,1636247
1345927.0,1636314
1345928.0,1636360
1345929.0,1636407
1345930.0,1636459
1345931.0,1636529
1345932.0,1636576
1345933.0,1636623
1345935.0,1636684
1345936.0,1636744
1345939.0,1636791
1345940.0,1636844
1345941.0,1636914
1345942.0,1636961
1345944.0,1637020
1345947.0,1637089
1345949.0,1637147
1345950.0,1637196
1345952.0,1637252
1345953.0,1637299
1345954.0,1637355
1345955.0,1637402
1345958.0,1637449
1345959.0,1637501
1345960.0,1637549
1345962.0,1637608
1345963.0,1637660
1345965.0,1637727
1345966.0,1637786
1345968.0,1637856
1345969.0,1637926
1345970.0,1637975
1345972.0,1638022
1345973.0,1638075
1345975.0,1638144
1345976.0,1638210
1345980.0,1638257
1345981.0,1638308
1345982.0,1638371
1345983.0,1638438
1345984.0,1638490
1345985.0,1638537
1345986.0,1638590
1345987.0,1638643
1345988.0,1638693
1345990.0,1638751
1345991.0,1638798
1345992.0,1638845
1345995.0,1638891
1345996.0,1638939
1345997.0,1638986
1345998.0,1639037
1345999.0,1639083
1346000.0,1639204
1346001.0,1639250
1346002.0,1639301
1346003.0,1639350
1346004.0,1639396
1346006.0,1639447
1346008.0,1639497
1346009.0,1639543
1346010.0,1639602
1346012.0,1639661
1346013.0,1639714
1346014.0,1639822
1346015.0,1639892
1346016.0,1639938
1346018.0,1639985
1346019.0,1640033
1346020.0,1640082
1346021.0,1640130
1346022.0,1640176
1346023.0,1640226
1346024.0,1640279
1346025.0,1640335
1346026.0,1640382
1346027.0,1640441
1346028.0,1640494
1346029.0,1640541
1346030.0,1640592
1346031.0,1640638
1346033.0,1640696
1346034.0,1640747
1346035.0,1640815
1346036.0,1640866
1346038.0,1640918
1346039.0,1640969
1346040.0,1639775
1346041.0,1641020
1346042.0,1641087
1346043.0,1641137
1346044.0,1641183
1346045.0,1641233
1346048.0,1641286
1346049.0,1641337
1346050.0,1641384
1346054.0,1641442
1346055.0,1641489
1346056.0,1641559
1346057.0,1641605
1346059.0,1641656
1346061.0,1641702
1346062.0,1641749
1346063.0,1641795
1346064.0,1641862
1346065.0,1641914
1346066.0,1641981
1346067.0,1642028
1346068.0,1642079
1346069.0,1642129
1346070.0,1642187
1346071.0,1642234
1346072.0,1642286
1346073.0,1642338
1346074.0,1642388
1346075.0,1642434
1346076.0,1642481
1346078.0,1642532
1346079.0,1642593
1346080.0,1642644
1346081.0,1642693
1346082.0,1642752
1346083.0,1642799
1346084.0,1642848
1346085.0,1642900
1346086.0,1642951
1346087.0,1642998
1346088.0,1643062
1346089.0,1643109
1346091.0,1643165
1346092.0,1643216
1346093.0,1643276
1346094.0,1643322
1346096.0,1643374
1346097.0,1643421
1346098.0,1643471
1346099.0,1643522
1346100.0,1643572
1346102.0,1643624
1346104.0,1643677
1346105.0,1643723
1346106.0,1643781
1346107.0,1643830
1346108.0,1643895
1346109.0,1643948
1346110.0,1643999
1346111.0,1644051
1346112.0,1644117
1346115.0,1644170
1346116.0,1644228
1346120.0,1644295
1346122.0,1644354
1346123.0,1644406
1346124.0,1644452
1346125.0,1644499
1346127.0,1644546
1346129.0,1644612
1346130.0,1644658
1346131.0,1644708
1346133.0,1644755
1346135.0,1644806
1346136.0,1644853
1346137.0,1644921
1346138.0,1644974
1346139.0,1645022
1346140.0,1645069
1346141.0,1645116
1346142.0,1645171
1346143.0,1645237
1346144.0,1645284
1346145.0,1645351
1346147.0,1645400
1346148.0,1645453
1346149.0,1645503
1346151.0,1645551
1346152.0,1645604
1346153.0,1645651
1346154.0,1645703
1346158.0,1645749
1346160.0,1645799
1346161.0,1645847
1346162.0,1645894
1346164.0,1645943
1346165.0,1646005
1346166.0,1646057
1346167.0,1646107
1346169.0,1646162
1346170.0,1646231
1346172.0,1646300
1346173.0,1646346
1346175.0,1646408
1346176.0,1646470
1346177.0,1646525
1346178.0,1646572
1346180.0,1646622
1346181.0,1646671
1346182.0,1646718
1346183.0,1646768
1346185.0,1646818
1346186.0,1646864
1346187.0,1646912
1346188.0,1646966
1346189.0,1647032
1346190.0,1647079
1346192.0,1647129
1346195.0,1647175
1346197.0,1647226
1346198.0,1647279
1346199.0,1647349
1346200.0,1647412
1346201.0,1647462
1346202.0,1647512
1346203.0,1647576
1346205.0,1647622
1346206.0,1647672
1346207.0,1647730
1346208.0,1647783
1346209.0,1647829
1346210.0,1647876
1346211.0,1647926
1346212.0,1647974
1346213.0,1648022
1346214.0,1648083
1346215.0,1648140
1346216.0,1648186
1346217.0,1648242
1346218.0,1648292
1346222.0,1648339
1346225.0,1648391
1346226.0,1648438
1346227.0,1648485
1346229.0,1648541
1346230.0,1648593
1346232.0,1648645
1346233.0,1648698
1346236.0,1648745
1346237.0,1648813
1346238.0,1648861
1346239.0,1648912
1346241.0,1648963
1346242.0,1649012
1346245.0,1649063
1346246.0,1649121
1346247.0,1649191
1346248.0,1649241
1346251.0,1649308
1346252.0,1649355
1346253.0,1649402
1346255.0,1649461
1346256.0,1649508
1346258.0,1649575
1346259.0,1649624
1346260.0,1649692
1346262.0,1649743
1346263.0,1649796
1346264.0,1649863
1346265.0,1649913
1346267.0,1649964
1346268.0,1650023
1346270.0,1650090
1346271.0,1650137
1346272.0,1650188
1346273.0,1650237
1346274.0,1650284
1346275.0,1650342
1346276.0,1650394
1346278.0,1650445
1346280.0,1650497
1346281.0,1650545
1346282.0,1650596
1346283.0,1650649
1346285.0,1650700
1346286.0,1650751
1346287.0,1650803
1346291.0,1650854
1346293.0,1650906
1346294.0,1650964
1346295.0,1651030
1346296.0,1651094
1346297.0,1651161
1346298.0,1651208
1346300.0,1651259
1346301.0,1651326
1346302.0,1651387
1346303.0,1651433
1346305.0,1651484
1346306.0,1651551
1346307.0,1651609
1346308.0,1651657
1346309.0,1651704
1346310.0,1651763
1346311.0,1651831
1346313.0,1651888
1346314.0,1651941
1346315.0,1651987
1346316.0,1652045
1346317.0,1652098
1346318.0,1652146
1346319.0,1652206
1346320.0,1652267
1346322.0,1652330
1346323.0,1652397
1346324.0,1652464
1346325.0,1652532
1346327.0,1652585
1346328.0,1652655
1346330.0,1652702
1346331.0,1652750
1346334.0,1652801
1346335.0,1652848
1346336.0,1652898
1346338.0,1652957
1346339.0,1653004
1346341.0,1653062
1346342.0,1653112
1346343.0,1653170
1346344.0,1653219
1346345.0,1653266
1346346.0,1653314
1346350.0,1653361
1346351.0,1653412
1346353.0,1653475
1346354.0,1653535
1346356.0,1653583
1346358.0,1653647
1346360.0,1653701
1346361.0,1653753
1346362.0,1653803
1346364.0,1653850
1346365.0,1653918
1346366.0,1653969
1346368.0,1654027
1346369.0,1654074
1346370.0,1654121
1346372.0,1654182
1346375.0,1654232
1346376.0,1654293
1346378.0,1654361
1346381.0,1654407
1346383.0,1654471
1346386.0,1654530
1346387.0,1654582
1346388.0,1654643
1346389.0,1654709
1346390.0,1654762
1346391.0,1654821
1346392.0,1654871
1346393.0,1654923
1346394.0,1654973
1346395.0,1655041
1346397.0,1655092
1346398.0,1655152
1346400.0,1655198
1346401.0,1655256
1346402.0,1655315
1346403.0,1655382
1346404.0,1655429
1346406.0,1655498
1346407.0,1655565
1346408.0,1655635
1346409.0,1655705
1346410.0,1655757
1346411.0,1655804
1346412.0,1655854
1346414.0,1655915
1346415.0,1655982
1346416.0,1656029
1346417.0,1656082
1346419.0,1656134
1346420.0,1656201
1346421.0,1656264
1346422.0,1656311
1346423.0,1656370
1346424.0,1656422
1346426.0,1656490
1346427.0,1656541
1346428.0,1656611
1346429.0,1656661
1346431.0,1656729
1346432.0,1656776
1346433.0,1656839
1346434.0,1656892
1346435.0,1656959
1346437.0,1657009
1346438.0,1657067
1346439.0,1657120
1346440.0,1657186
1346441.0,1657233
1346442.0,1657300
1346443.0,1657371
1346444.0,1657421
1346445.0,1657481
1346446.0,1657548
1346447.0,1657602
1346448.0,1657673
1346449.0,1657743
1346450.0,1657790
1346451.0,1657850
1346452.0,1657914
1346453.0,1657961
1346454.0,1658022
1346455.0,1658082
1346457.0,1658131
1346458.0,1658178
1346459.0,1658239
1346460.0,1658308
1346461.0,1658372
1346463.0,1658422
1346465.0,1658475
1346466.0,1658538
1346467.0,1658600
1346468.0,1658670
1346469.0,1658717
1346470.0,1658768
1346471.0,1658819
1346473.0,1658869
1346474.0,1658916
1346475.0,1658967
1346476.0,1659034
1346477.0,1659097
1346478.0,1659144
1346479.0,1659205
1346481.0,1659269
1346482.0,1659331
1346483.0,1659382
1346484.0,1659434
1346485.0,1659486
1346487.0,1659545
1346488.0,1659595
1346489.0,1659662
1346490.0,1659715
1346491.0,1659765
1346492.0,1659812
1346494.0,1659859
1346495.0,1659910
1346496.0,1659956
1346498.0,1660003
1346500.0,1660058
1346502.0,1660105
1346503.0,1660157
1346504.0,1660209
1346507.0,1660256
1346508.0,1660316
1346509.0,1660363
1346510.0,1660410
1346512.0,1660466
1346514.0,1660519
1346515.0,1660571
1346518.0,1660633
1346519.0,1660684
1346520.0,1660736
1346521.0,1660783
1346522.0,1660830
1346523.0,1660894
1346524.0,1660947
1346526.0,1661014
1346530.0,1661064
1346531.0,1661113
1346532.0,1661166
1346535.0,1661213
1346536.0,1661261
1346540.0,1661331
1346542.0,1661384
1346543.0,1661446
1346547.0,1661501
1346549.0,1661548
1346552.0,1661616
1346554.0,1661669
1346556.0,1661722
1346557.0,1661792
1346558.0,1661845
1346560.0,1661908
1346562.0,1661961
1346563.0,1662014
1346564.0,1662067
1346565.0,1662122
1346567.0,1662168
1346569.0,1662216
1346573.0,1662268
1346576.0,1662315
1346577.0,1662378
1346579.0,1662430
1346580.0,1662477
1346582.0,1662526
1346583.0,1662573
1346584.0,1662628
1346586.0,1662681
1346587.0,1662797
1346588.0,1662846
1346591.0,1662899
1346595.0,1662955
1346598.0,1663003
1346599.0,1663050
1346600.0,1663097
1346602.0,1663152
1346603.0,1663205
1346604.0,1663258
1346605.0,1663323
1346607.0,1663378
1346609.0,1663430
1346611.0,1663481
1346613.0,1663544
1346614.0,1663606
1346615.0,1663666
1346619.0,1663719
1346620.0,1663771
1346623.0,1663818
1346625.0,1663867
1346627.0,1663915
1346630.0,1662744
1346631.0,1663964
1346632.0,1664027
1346635.0,1664083
1346636.0,1664130
1346637.0,1664185
1346638.0,1664238
1346639.0,1664291
1346641.0,1664347
1346642.0,1664403
1346644.0,1664452
1346645.0,1664503
1346647.0,1664553
1346651.0,1664605
1346652.0,1664654
1346653.0,1664703
1346654.0,1664758
1346657.0,1664805
1346660.0,1664853
1346663.0,1664906
1346664.0,1664970
1346669.0,1665021
1346670.0,1665084
1346671.0,1665136
1346673.0,1665191
1346674.0,1665243
1346676.0,1665290
1346680.0,1665343
1346683.0,1665405
1346684.0,1665451
1346688.0,1665503
1346689.0,1665555
1346691.0,1665608
1346692.0,1665655
1346694.0,1665711
1346697.0,1665775
1346699.0,1665821
1346700.0,1665876
1346707.0,1665938
1346708.0,1665995
1346709.0,1666041
1346710.0,1666090
1346712.0,1666138
1346713.0,1666193
1346714.0,1666240
1346716.0,1666310
1346717.0,1666373
1346719.0,1666426
1346721.0,1666478
1346722.0,1666531
1346723.0,1666578
1346724.0,1666631
1346725.0,1666677
1346729.0,1666739
1346734.0,1666789
1346737.0,1666837
1346738.0,1666886
1346743.0,1666949
1346744.0,1666998
1346745.0,1667050
1346747.0,1667120
1346749.0,1667173
1346751.0,1667221
1346753.0,1667272
1346756.0,1667321
1346757.0,1667391
1346758.0,1667459
1346759.0,1667508
1346760.0,1667563
1346761.0,1667611
1346762.0,1667658
1346764.0,1667710
1346765.0,1667765
1346766.0,1667834
1346767.0,1667894
1346768.0,1667940
1346769.0,1667992
1346770.0,1668045
1346771.0,1668093
1346772.0,1668146
1346773.0,1668195
1346774.0,1668248
1346775.0,1668299
1346776.0,1668352
1346777.0,1668400
1346779.0,1668447
1346781.0,1668500
1346783.0,1668553
1346784.0,1668600
1346785.0,1668653
1346787.0,1668699
1346788.0,1668751
1346789.0,1668804
1346790.0,1668850
1346791.0,1668916
1346792.0,1668963
1346794.0,1669034
1346795.0,1669085
1346796.0,1669147
1346797.0,1669193
1346798.0,1669240
1346799.0,1669303
1346800.0,1669349
1346801.0,1669420
1346802.0,1669467
1346803.0,1669514
1346805.0,1669560
1346807.0,1669606
1346808.0,1669653
1346811.0,1669723
1346814.0,1669769
1346815.0,1669832
1346816.0,1669892
1346818.0,1669945
1346819.0,1669992
1346820.0,1670054
1346821.0,1670100
1346822.0,1670150
1346824.0,1670196
1346825.0,1670249
1346826.0,1670302
1346829.0,1670354
1346833.0,1670401
1346834.0,1670453
1346835.0,1670505
1346836.0,1670564
1346839.0,1670611
1346840.0,1670661
1346841.0,1670723
1346842.0,1670774
1346844.0,1670834
1346845.0,1670897
1346847.0,1670949
1346848.0,1670998
1346849.0,1671066
1346852.0,1671115
1346853.0,1671175
1346854.0,1671224
1346856.0,1671276
1346857.0,1671322
1346858.0,1671371
1346859.0,1671423
1346860.0,1671483
1346861.0,1671549
1346862.0,1671602
1346863.0,1671659
1346864.0,1671709
1346865.0,1671761
1346866.0,1671811
1346867.0,1671863
1346868.0,1671920
1346869.0,1671985
1346870.0,1672034
1346871.0,1672082
1346872.0,1672139
1346876.0,1672202
1346877.0,1672272
1346878.0,1672343
1346880.0,1672400
1346882.0,1672447
1346883.0,1672497
1346884.0,1672544
1346887.0,1672609
1346888.0,1672659
1346889.0,1672706
1346890.0,1672775
1346891.0,1672825
1346893.0,1672871
1346894.0,1672935
1346895.0,1672985
1346896.0,1673044
1346897.0,1673091
1346898.0,1673142
1346899.0,1673188
1346900.0,1673233
1346902.0,1673283
1346904.0,1673329
1346906.0,1673390
1346907.0,1673453
1346908.0,1673503
1346909.0,1673550
1346910.0,1673602
1346911.0,1673655
1346912.0,1673701
1346913.0,1673753
1346915.0,1673799
1346916.0,1673851
1346917.0,1673898
1346918.0,1673962
1346920.0,1674020
1346921.0,1674067
1346922.0,1674113
1346923.0,1674160
1346924.0,1674206
1346925.0,1674269
1346926.0,1674322
1346927.0,1674374
1346928.0,1674441
1346929.0,1674501
1346930.0,1674549
1346931.0,1674596
1346932.0,1674663
1346933.0,1674713
1346934.0,1674759
1346936.0,1674810
1346937.0,1674858
1346938.0,1674905
1346939.0,1674952
1346940.0,1674998
1346941.0,1675044
1346942.0,1675091
1346943.0,1675143
1346946.0,1675189
1346947.0,1675244
1346948.0,1675294
1346949.0,1675347
1346950.0,1675393
1346951.0,1675462
1346952.0,1675508
1346953.0,1675554
1346954.0,1675607
1346955.0,1675657
1346957.0,1675716
1346959.0,1675763
1346961.0,1675809
1346962.0,1675862
1346963.0,1675908
1346964.0,1675955
1346965.0,1676002
1346966.0,1676055
1346967.0,1676108
1346968.0,1676156
1346969.0,1676203
1346970.0,1676250
1346971.0,1676315
1346972.0,1676361
1346973.0,1676414
1346974.0,1676471
1346975.0,1676518
1346978.0,1676564
1346979.0,1676612
1346980.0,1676658
1346981.0,1676704
1346982.0,1676753
1346983.0,1676823
1346984.0,1676872
1346985.0,1676920
1346986.0,1676967
1346987.0,1677016
1346989.0,1677069
1346990.0,1677123
1346992.0,1677169
1346993.0,1677221
1346994.0,1677267
1346995.0,1677314
1346996.0,1677362
1346997.0,1677422
1346998.0,1677471
1347000.0,1677584
1347001.0,1677633
1347003.0,1677679
1347004.0,1677747
1347005.0,1677794
1347006.0,1677840
1347008.0,1677908
1347009.0,1677955
1347010.0,1678002
1347011.0,1678049
1347012.0,1678097
1347013.0,1678160
1347014.0,1678206
1347016.0,1678263
1347017.0,1678315
1347018.0,1678367
1347019.0,1678431
1347020.0,1678478
1347021.0,1678526
1347022.0,1678572
1347023.0,1678635
1347024.0,1678682
1347025.0,1678742
1347026.0,1678793
1347027.0,1678839
1347028.0,1678907
1347029.0,1678966
1347030.0,1679013
1347031.0,1679063
1347032.0,1679113
1347033.0,1679166
1347034.0,1679224
1347036.0,1679276
1347037.0,1679339
1347039.0,1679385
1347041.0,1679445
1347042.0,1679496
1347043.0,1679548
1347044.0,1679597
1347045.0,1679661
1347046.0,1679714
1347047.0,1679767
1347049.0,1679819
1347050.0,1679874
1347051.0,1679926
1347052.0,1679977
1347054.0,1680034
1347055.0,1680093
1347056.0,1680144
1347057.0,1680195
1347058.0,1680244
1347059.0,1680290
1347060.0,1680340
1347061.0,1680408
1347062.0,1680460
1347063.0,1680509
1347065.0,1680557
1347066.0,1680624
1347069.0,1680674
1347070.0,1680742
1347071.0,1680794
1347072.0,1680847
1347073.0,1680900
1347074.0,1680961
1347075.0,1681027
1347076.0,1681096
1347077.0,1681147
1347078.0,1681197
1347079.0,1681246
1347080.0,1681293
1347081.0,1681339
1347082.0,1681406
1347083.0,1681458
1347084.0,1681514
1347085.0,1681584
1347086.0,1681633
1347087.0,1681680
1347088.0,1681733
1347089.0,1681779
1347090.0,1681828
1347091.0,1681896
1347092.0,1681963
1347093.0,1682026
1347094.0,1682083
1347095.0,1682136
1347096.0,1682189
1347097.0,1682238
1347098.0,1682302
1347100.0,1682362
1347101.0,1682433
1347102.0,1682482
1347103.0,1682532
1347104.0,1682578
1347105.0,1682630
1347106.0,1682680
1347107.0,1682747
1347109.0,1682796
1347110.0,1682843
1347111.0,1682894
1347112.0,1682947
1347113.0,1683009
1347115.0,1683066
1347116.0,1683119
1347117.0,1683166
1347118.0,1683219
1347119.0,1683286
1347120.0,1683332
1347121.0,1683402
1347122.0,1683454
1347123.0,1683507
1347124.0,1683554
1347125.0,1683605
1347127.0,1683657
1347128.0,1683724
1347129.0,1683771
1347131.0,1683833
1347132.0,1683879
1347134.0,1683939
1347135.0,1683987
1347136.0,1684040
1347137.0,1684088
1347138.0,1684135
1347139.0,1684191
1347140.0,1684240
1347141.0,1684307
1347142.0,1684374
1347143.0,1684421
1347144.0,1684480
1347145.0,1684539
1347146.0,1684588
1347147.0,1684634
1347148.0,1684681
1347149.0,1684733
1347150.0,1684784
1347151.0,1684841
1347152.0,1684891
1347153.0,1684944
1347154.0,1684991
1347156.0,1685059
1347157.0,1685108
1347158.0,1685175
1347160.0,1685227
1347161.0,1685275
1347162.0,1685326
1347163.0,1685389
1347166.0,1685436
1347167.0,1685489
1347169.0,1685535
1347170.0,1685606
1347171.0,1685657
1347172.0,1685707
1347173.0,1685771
1347174.0,1685819
1347175.0,1685882
1347176.0,1685929
1347178.0,1685975
1347179.0,1686045
1347180.0,1686095
1347181.0,1686143
1347182.0,1686213
1347183.0,1686283
1347184.0,1686329
1347185.0,1686391
1347186.0,1686450
1347187.0,1686518
1347188.0,1686571
1347189.0,1686622
1347190.0,1686669
1347191.0,1686717
1347192.0,1686765
1347193.0,1686818
1347194.0,1686865
1347195.0,1686935
1347196.0,1686988
1347197.0,1687035
1347199.0,1687081
1347200.0,1687139
1347201.0,1687186
1347202.0,1687256
1347203.0,1687323
1347205.0,1687380
1347206.0,1687433
1347207.0,1687491
1347208.0,1687538
1347209.0,1687599
1347211.0,1687651
1347212.0,1687700
1347214.0,1687753
1347216.0,1687799
1347217.0,1687845
1347218.0,1687896
1347219.0,1687949
1347220.0,1688015
1347221.0,1688062
1347222.0,1688109
1347223.0,1688161
1347224.0,1688207
1347225.0,1688254
1347226.0,1688323
1347227.0,1688376
1347228.0,1688422
1347229.0,1688479
1347230.0,1688526
1347231.0,1688577
1347232.0,1688623
1347233.0,1688683
1347234.0,1688744
1347235.0,1688792
1347238.0,1688839
1347239.0,1688890
1347240.0,1688939
1347241.0,1688986
1347242.0,1689036
1347243.0,1689097
1347245.0,1689146
1347246.0,1689198
1347247.0,1689255
1347248.0,1689318
1347249.0,1689365
1347251.0,1689411
1347252.0,1689461
1347253.0,1689510
1347254.0,1689566
1347255.0,1689635
1347256.0,1689703
1347257.0,1689755
1347258.0,1689806
1347259.0,1689853
1347261.0,1689899
1347262.0,1689946
1347263.0,1690014
1347265.0,1690064
1347266.0,1690110
1347267.0,1690163
1347268.0,1690213
1347269.0,1690264
1347270.0,1690312
1347271.0,1690359
1347273.0,1690410
1347274.0,1690463
1347275.0,1690514
1347276.0,1690560
1347277.0,1690607
1347278.0,1690654
1347279.0,1690721
1347280.0,1690790
1347281.0,1690838
1347282.0,1690884
1347283.0,1690930
1347284.0,1690981
1347285.0,1691028
1347286.0,1691079
1347287.0,1691127
1347289.0,1691180
1347290.0,1691227
1347292.0,1691274
1347294.0,1691344
1347295.0,1691397
1347296.0,1691444
1347297.0,1691495
1347298.0,1691563
1347300.0,1691614
1347301.0,1691677
1347302.0,1691726
1347303.0,1691793
1347305.0,1691839
1347306.0,1691891
1347307.0,1691947
1347308.0,1691998
1347309.0,1692045
1347310.0,1692097
1347311.0,1692152
1347312.0,1692200
1347313.0,1692267
1347314.0,1692320
1347315.0,1692381
1347316.0,1692431
1347319.0,1692482
1347320.0,1692534
1347321.0,1692594
1347322.0,1692650
1347323.0,1692699
1347326.0,1692766
1347327.0,1692826
1347328.0,1692894
1347329.0,1692953
1347330.0,1693005
1347331.0,1693074
1347332.0,1693122
1347333.0,1693174
1347334.0,1693220
1347335.0,1693288
1347336.0,1693337
1347337.0,1693398
1347339.0,1693445
1347340.0,1693495
1347342.0,1693542
1347343.0,1693610
1347344.0,1693656
1347345.0,1693722
1347346.0,1693779
1347347.0,1693827
1347348.0,1693873
1347349.0,1693920
1347353.0,1693984
1347354.0,1694034
1347355.0,1694082
1347357.0,1694144
1347358.0,1694191
1347360.0,1694250
1347362.0,1694296
1347363.0,1694346
1347364.0,1694396
1347365.0,1694442
1347366.0,1694494
1347367.0,1694547
1347368.0,1694606
1347369.0,1694657
1347370.0,1694704
1347371.0,1694765
1347372.0,1694827
1347373.0,1694873
1347374.0,1694919
1347375.0,1694972
1347376.0,1695029
1347377.0,1695075
1347378.0,1695127
1347379.0,1695177
1347380.0,1695226
1347382.0,1695273
1347383.0,1695334
1347384.0,1695403
1347385.0,1695451
1347386.0,1695514
1347387.0,1695569
1347390.0,1695637
1347391.0,1695683
1347392.0,1695752
1347393.0,1695810
1347395.0,1695862
1347396.0,1695915
1347398.0,1695962
1347399.0,1696012
1347400.0,1696064
1347401.0,1696114
1347404.0,1696178
1347406.0,1696236
1347407.0,1696288
1347408.0,1696334
1347409.0,1696393
1347410.0,1696441
1347411.0,1696492
1347413.0,1696538
1347414.0,1696601
1347415.0,1696653
1347416.0,1696709
1347417.0,1696756
1347418.0,1696804
1347419.0,1696871
1347420.0,1696935
1347421.0,1696991
1347422.0,1697042
1347423.0,1697094
1347425.0,1697153
1347426.0,1697200
1347428.0,1697252
1347429.0,1697298
1347430.0,1697344
1347432.0,1697397
1347433.0,1697464
1347434.0,1697520
1347435.0,1697572
1347436.0,1697638
1347437.0,1697697
1347438.0,1697756
1347440.0,1697803
1347441.0,1697865
1347442.0,1697921
1347444.0,1697968
1347445.0,1698021
1347446.0,1698083
1347447.0,1698135
1347449.0,1698182
1347450.0,1698228
1347451.0,1698274
1347453.0,1698321
1347454.0,1698373
1347457.0,1698426
1347458.0,1698472
1347459.0,1698518
1347460.0,1698578
1347461.0,1698640
1347462.0,1698689
1347463.0,1698742
1347464.0,1698794
1347466.0,1698858
1347467.0,1698929
1347468.0,1698982
1347469.0,1699028
1347470.0,1699080
1347471.0,1699127
1347472.0,1699188
1347474.0,1699238
1347475.0,1699288
1347477.0,1699347
1347479.0,1699406
1347480.0,1699458
1347482.0,1699513
1347483.0,1699563
1347484.0,1699610
1347486.0,1699666
1347487.0,1699728
1347488.0,1699774
1347489.0,1699825
1347490.0,1699872
1347491.0,1699918
1347493.0,1699964
1347496.0,1700016
1347497.0,1700062
1347500.0,1700112
1347501.0,1700165
1347502.0,1700217
1347504.0,1700266
1347505.0,1700312
1347506.0,1700365
1347507.0,1700435
1347509.0,1700481
1347513.0,1700553
1347514.0,1700605
1347515.0,1700657
1347516.0,1700704
1347518.0,1700767
1347519.0,1700826
1347520.0,1700873
1347522.0,1700919
1347523.0,1700973
1347525.0,1701041
1347527.0,1701087
1347528.0,1701137
1347529.0,1701184
1347530.0,1701231
1347531.0,1701279
1347532.0,1701332
1347533.0,1701384
1347534.0,1701450
1347535.0,1701506
1347537.0,1701552
1347538.0,1701613
1347539.0,1701682
1347540.0,1701734
1347541.0,1701781
1347542.0,1701834
1347544.0,1701881
1347546.0,1701951
1347547.0,1701997
1347549.0,1702053
1347550.0,1702099
1347551.0,1702166
1347552.0,1702219
1347553.0,1702275
1347554.0,1702326
1347555.0,1702394
1347557.0,1702441
1347558.0,1702488
1347559.0,1702540
1347560.0,1702592
1347561.0,1702638
1347562.0,1702707
1347563.0,1702755
1347564.0,1702815
1347568.0,1702867
1347569.0,1702936
1347570.0,1702995
1347571.0,1703051
1347572.0,1703118
1347575.0,1703166
1347576.0,1703212
1347577.0,1703264
1347579.0,1703316
1347580.0,1703362
1347581.0,1703409
1347582.0,1703466
1347584.0,1703524
1347585.0,1703573
1347588.0,1703640
1347590.0,1703707
1347591.0,1703757
1347593.0,1703805
1347594.0,1703868
1347595.0,1703917
1347596.0,1703986
1347598.0,1704033
1347599.0,1704079
1347600.0,1704126
1347602.0,1704185
1347604.0,1704251
1347605.0,1704297
1347606.0,1704350
1347607.0,1704409
1347608.0,1704456
1347609.0,1704506
1347610.0,1704569
1347611.0,1704619
1347612.0,1704687
1347613.0,1704740
1347614.0,1704793
1347615.0,1704841
1347617.0,1704903
1347618.0,1704956
1347621.0,1705006
1347622.0,1705052
1347623.0,1705120
1347624.0,1705166
1347625.0,1705213
1347626.0,1705281
1347627.0,1705328
1347629.0,1705378
1347630.0,1705428
1347631.0,1705474
1347632.0,1705520
1347633.0,1705573
1347634.0,1705625
1347636.0,1705675
1347637.0,1705724
1347638.0,1705791
1347639.0,1705858
1347640.0,1705910
1347641.0,1705971
1347642.0,1706022
1347643.0,1706090
1347644.0,1706146
1347645.0,1706199
1347646.0,1706249
1347647.0,1706312
1347648.0,1706361
1347649.0,1706414
1347650.0,1706467
1347652.0,1706534
1347653.0,1706580
1347654.0,1706630
1347656.0,1706687
1347657.0,1706754
1347658.0,1706807
1347659.0,1706860
1347660.0,1706908
1347661.0,1706958
1347662.0,1707008
1347663.0,1707077
1347664.0,1707127
1347666.0,1707180
1347667.0,1707247
1347668.0,1707300
1347669.0,1707361
1347670.0,1707416
1347671.0,1707468
1347672.0,1707544
1347674.0,1707592
1347675.0,1707638
1347676.0,1707691
1347677.0,1707747
1347678.0,1707804
1347679.0,1707855
1347680.0,1707902
1347681.0,1707955
1347682.0,1708001
1347683.0,1708047
1347687.0,1708097
1347688.0,1708155
1347689.0,1708206
1347691.0,1708259
1347692.0,1708326
1347693.0,1708372
1347695.0,1708439
1347696.0,1708498
1347697.0,1708544
1347700.0,1708591
1347703.0,1708644
1347704.0,1708713
1347707.0,1708760
1347708.0,1708807
1347710.0,1708860
1347711.0,1708911
1347712.0,1708957
1347713.0,1709003
1347716.0,1709049
1347717.0,1709097
1347718.0,1709143
1347719.0,1709190
1347722.0,1709256
1347723.0,1709307
1347726.0,1709354
1347729.0,1709401
1347730.0,1709460
1347731.0,1709507
1347732.0,1709576
1347734.0,1709632
1347735.0,1709684
1347736.0,1709732
1347738.0,1709778
1347739.0,1709825
1347741.0,1709893
1347744.0,1709946
1347745.0,1709992
1347748.0,1710040
1347749.0,1710088
1347750.0,1710141
